SUNY College at Brockport,Brockport,NY,www.brockport.edu,www.brockport.edu/finaid/calculator.htm,14612,NULL,8389,11233,15508,17768,18418,NULL,NULL,NULL,NULL,NULL,7040,0.7435,0.0783,0.0477,0.0138,0.8079,NULL,0,NULL,520,540,500,0.670220312,NULL,0
Buffalo State SUNY,Buffalo,NY,www.buffalostate.edu,www.buffalostate.edu/financialaid/,12079,NULL,6976,10303,14934,17089,17735,NULL,NULL,NULL,NULL,NULL,9190,0.6294,0.2055,0.093,0.0217,0.7532,NULL,0.5,NULL,480,495,NULL,0.484934767,NULL,0
SUNY College at Cortland,Cortland,NY,www2.cortland.edu,www2.cortland.edu/cost-aid/financial-aid/net-price-calculator.dot,17996,NULL,10428,13901,18424,20619,21339,NULL,NULL,NULL,NULL,NULL,6394,0.7136,0.0432,0.1017,0.0106,0.8289,NULL,NULL,NULL,515,540,NULL,0.692047175,NULL,0
SUNY at Fredonia,Fredonia,NY,www.fredonia.edu,www.fredonia.edu/finaid/netpricecalculator.asp,16628,NULL,10078,13415,17629,19875,20266,NULL,NULL,NULL,NULL,NULL,5049,0.8071,0.0495,0.0473,0.0204,0.7757,NULL,0,NULL,520,525,NULL,0.643072881,NULL,0
SUNY College at Geneseo,Geneseo,NY,www.geneseo.edu/,www.geneseo.edu/financial_aid/net_price_calc,16902,NULL,10168,12936,17479,19950,20642,NULL,NULL,NULL,NULL,NULL,5463,0.7516,0.0291,0.0619,0.0659,0.9025,NULL,0.5,NULL,635,650,NULL,0.785593501,NULL,0
State University of New York at New Paltz,New Paltz,NY,www.newpaltz.edu,www.newpaltz.edu/financialaid/netpricecalc.html,15479,NULL,9002,12115,17596,19831,20303,NULL,NULL,NULL,NULL,NULL,6397,0.6778,0.0553,0.1174,0.0456,0.8722,NULL,NULL,NULL,560,565,555,0.716218954,NULL,0
SUNY Oneonta,Oneonta,NY,www.oneonta.edu,www.suny.edu/howmuch/?id=14,16385,NULL,9046,12807,16428,19350,20040,NULL,NULL,NULL,NULL,NULL,5759,0.8175,0.0328,0.087,0.0155,0.8741,NULL,NULL,NULL,540,560,535,0.681701768,NULL,0
SUNY College at Oswego,Oswego,NY,www.oswego.edu/,www.oswego.edu/admissions/costs/financial/net_price_calculator.html,16472,NULL,9951,12941,17132,19447,20161,NULL,NULL,NULL,NULL,NULL,7245,0.793,0.0592,0.0876,0.0173,0.7803,NULL,0,NULL,555,555,NULL,0.578746239,NULL,0
SUNY College at Potsdam,Potsdam,NY,www.potsdam.edu,www.potsdam.edu/admissions/financial/npc.cfm,14117,NULL,9222,11548,15794,18158,19029,NULL,NULL,NULL,NULL,NULL,3683,0.7244,0.0684,0.082,0.0136,0.7429,NULL,0.2,NULL,NULL,NULL,NULL,0.513623496,NULL,0
SUNY at Purchase College,Purchase,NY,www.purchase.edu,www.purchase.edu/Departments/EnrollmentServices/FinancialServices/coa/calculator.aspx,17470,NULL,11661,14916,19688,21196,21997,NULL,NULL,NULL,NULL,NULL,4017,0.5738,0.0802,0.1847,0.0324,0.824,NULL,0,NULL,550,530,545,0.591863782,NULL,0
SUNY College of Optometry,New York,NY,www.sunyopt.edu,www.suny.edu/howmuch/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SUNY College at Old Westbury,Old Westbury,NY,www.oldwestbury.edu,www.oldwestbury.edu/admissions/financial.cfm#F03a,8598,NULL,4495,6631,11634,15242,15683,NULL,NULL,NULL,NULL,NULL,4045,0.3224,0.3053,0.2131,0.0907,0.7583,NULL,0.6667,NULL,490,510,475,0.357838981,NULL,0
SUNY College at Plattsburgh,Plattsburgh,NY,www.plattsburgh.edu,www.plattsburgh.edu/offices/admin/financialaid/netpricecalc.php,14906,NULL,8392,12008,16507,18593,19253,NULL,NULL,NULL,NULL,NULL,5494,0.7084,0.0617,0.0863,0.0206,0.8376,NULL,0.3333,NULL,505,520,NULL,0.604256765,NULL,0
SUNY Downstate Medical Center,Brooklyn,NY,www.downstate.edu/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,346,0.3988,0.2168,0.1156,0.1676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SUNY Empire State College,Saratoga Springs,NY,www.esc.edu,suny-empire.esc.edu/cost-financial-aid/tuition-rates/net-price-calculator/,13675,NULL,12936,14711,15641,18605,19755,NULL,NULL,NULL,NULL,NULL,9793,0.6466,0.1464,0.1032,0.015,0.4945,NULL,0.5,NULL,NULL,NULL,NULL,0.276681308,NULL,0
SUNY Maritime College,Throggs Neck,NY,www.sunymaritime.edu,www.suny.edu/howmuch/netpricecalculator.xhtml?bgColor=87CEFA&embed=N&headerUrl=www.sunymaritime.edu/upload/Maritime_HEADER.gif&id=25,17815,NULL,10707,14766,18045,20373,20668,NULL,NULL,NULL,NULL,NULL,1565,0.7188,0.0364,0.0895,0.0377,0.7933,NULL,NULL,NULL,510,540,495,0.477139706,NULL,0
Upstate Medical University,Syracuse,NY,www.upstate.edu,www.suny.edu/howmuch/netpricecalculator.xhtml,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284,0.7676,0.0775,0.0352,0.0246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Swedish Institute a College of Health Sciences,New York,NY,www.swedishinstitute.edu,swedishinstitute.edu,NULL,22212,NULL,NULL,NULL,NULL,NULL,21590,22807,23543,23801,24281,848,0.2547,0.2618,0.2394,0.0342,NULL,0.8769,NULL,0.4857,NULL,NULL,NULL,NULL,0.912573786,0
Syracuse University,Syracuse,NY,syr.edu/,npc.collegeboard.org/student/app/syr,NULL,28912,NULL,NULL,NULL,NULL,NULL,18699,20082,24156,29610,41038,14738,0.5567,0.0894,0.1076,0.0807,0.919,NULL,0.7,NULL,560,595,575,0.813727408,NULL,0
Talmudical Seminary Oholei Torah,Brooklyn,NY,www.tsot.edu/,sites.google.com/site/talmudicalseminaryoholeitorah/,NULL,12029,NULL,NULL,NULL,NULL,NULL,11668,11850,12758,11858,NULL,321,0.9065,0,0,0,0.7042,NULL,NULL,NULL,NULL,NULL,NULL,0.053054545,NULL,0
Talmudical Institute of Upstate New York,Rochester,NY,www.tiuny.org/,sites.google.com/site/talmudicalinstituteofupstateny/,NULL,6322,NULL,NULL,NULL,NULL,NULL,7725,4920,NULL,NULL,NULL,17,0.8235,0,0,0,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Teachers College at Columbia University,New York,NY,www.tc.columbia.edu,www.tc.columbia.edu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Technical Career Institutes,New York,NY,www.tcicollege.edu,tcicollege.studentaidcalculator.com/survey.aspx,NULL,15633,NULL,NULL,NULL,NULL,NULL,15351,15999,18397,20003,20121,3019,0.047,0.422,0.3435,0.0321,NULL,0.4165,NULL,0.6,NULL,NULL,NULL,NULL,0.255264422,0
Tompkins Cortland Community College,Dryden,NY,www.TC3.edu,www.tc3.edu/enroll_svc/f_npc.asp,9409,NULL,7024,9149,12609,14360,14748,NULL,NULL,NULL,NULL,NULL,3040,0.6928,0.1286,0.0977,0.0138,NULL,0.5279,NULL,0.3333,NULL,NULL,NULL,NULL,0.262825864,0
Torah Temimah Talmudical Seminary,Brooklyn,NY,NULL,sites.google.com/site/torahtemimahtalmudicalseminary/,NULL,7851,NULL,NULL,NULL,NULL,NULL,6767,9121,11255,NULL,NULL,180,0.9778,0,0,0,0.4808,NULL,NULL,NULL,NULL,NULL,NULL,0.023489412,NULL,0
Touro College,New York,NY,www.touro.edu,www.touro.edu/general/financialaid/npcalc.htm,NULL,13646,NULL,NULL,NULL,NULL,NULL,12655,13610,15639,19993,19793,6196,0.6377,0.139,0.0873,0.035,0.4631,NULL,0.5714,NULL,NULL,NULL,NULL,0.306334476,NULL,0
Trocaire College,Buffalo,NY,www.trocaire.edu/,www.trocaire.edu/admissions/financial-aid/net-price-calculator,NULL,18159,NULL,NULL,NULL,NULL,NULL,16307,18462,20373,21078,21346,1384,0.6864,0.1474,0.0347,0.0123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.288894074,NULL,0
Excelsior College,Albany,NY,www.excelsior.edu,my.excelsior.edu/secapps/CostCal/ECCost.jsf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37440,0.5913,0.2202,0.086,0.0312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Ulster County Community College,Stone Ridge,NY,WWW.SUNYULSTER.EDU,www.suny.edu/howmuch/netpricecalculator.xhtml?bgColor= 8fa5c6&embed=N&headerUrl=www.sunyulster.edu/_global/images/net_price_calc_header.,4017,NULL,2095,3699,7263,9176,9632,NULL,NULL,NULL,NULL,NULL,2234,0.8039,0.0654,0.111,0.0134,NULL,0.6043,NULL,0.4421,NULL,NULL,NULL,NULL,0.283371205,0
Sanford-Brown Institute-New York,New York,NY,www.sanfordbrown.edu/newyork,sanfordbrown.studentaidcalculator.com,NULL,17846,NULL,NULL,NULL,NULL,NULL,17504,18318,21251,NULL,22776,1479,0.0554,0.3509,0.1109,0.0216,NULL,0.6734,NULL,NULL,NULL,NULL,NULL,NULL,0.626871389,0
Union College,Schenectady,NY,www.union.edu/,npc.collegeboard.org/student/app/union,NULL,32533,NULL,NULL,NULL,NULL,NULL,12111,14676,25305,26505,42179,2206,0.7539,0.0394,0.0662,0.058,0.9171,NULL,NULL,NULL,635,675,640,0.8554,NULL,0
Union Theological Seminary in the City of New York,New York,NY,www.utsnyc.edu,www.utsnyc.edu/financial-aid/tuition-fees/cost-calculator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
United Talmudical Seminary,Brooklyn,NY,utsny.com,utsny.edu/NetPriceCalculator/npcalc.htm,NULL,4906,NULL,NULL,NULL,NULL,NULL,4768,5446,6834,NULL,NULL,1814,0.9796,0,0.0017,0,0.8871,NULL,NULL,NULL,NULL,NULL,NULL,0.438875847,NULL,0
United States Merchant Marine Academy,Kings Point,NY,WWW.USMMA.EDU,www.usmma.edu/admissions/financial-aid/cost-attendance,4275,NULL,-769,2656,3740,6603,6603,NULL,NULL,NULL,NULL,NULL,958,0.8017,0.0261,0.0825,0.0564,0.9733,NULL,NULL,NULL,NULL,NULL,NULL,0.746703429,NULL,0
Utica College,Utica,NY,www.utica.edu/,www.utica.edu/enrollment/estimator.cfm,NULL,22383,NULL,NULL,NULL,NULL,NULL,18883,20858,21292,25750,26735,2831,0.6976,0.1035,0.0788,0.0258,0.7194,NULL,NULL,NULL,465,475,450,0.473104863,NULL,0
Utica School of Commerce,Utica,NY,www.uscny.edu,www.uscny.edu/netPrice/npcalc.htm,NULL,13720,NULL,NULL,NULL,NULL,NULL,13230,13978,16399,NULL,NULL,275,0.7855,0.1418,0.0182,0,NULL,0.66,NULL,1,NULL,NULL,NULL,NULL,0.285693168,0
Vassar College,Poughkeepsie,NY,www.vassar.edu,npc.collegeboard.org/student/app/vassar,NULL,20386,NULL,NULL,NULL,NULL,NULL,4456,5576,11817,20771,38047,2436,0.6125,0.0575,0.1104,0.0952,0.9559,NULL,1,NULL,700,690,705,0.92194803,NULL,0
Villa Maria College,Buffalo,NY,www.villa.edu,www.villa.edu/search/net+price,NULL,14445,NULL,NULL,NULL,NULL,NULL,14297,14846,13217,22185,NULL,456,0.6469,0.2368,0.0461,0.0088,0.5897,NULL,0.5,NULL,NULL,NULL,NULL,0.318732271,NULL,0
School of Visual Arts,New York,NY,www.sva.edu,www.sva.edu/student-life/financial-aid/calculator,NULL,40455,NULL,NULL,NULL,NULL,NULL,32932,35651,42613,44600,46453,3469,0.4062,0.0577,0.0755,0.1404,0.8293,NULL,0.5,NULL,505,510,474,0.6626,NULL,0
Wagner College,Staten Island,NY,www.wagner.edu,www.wagner.edu/financial_aid/,NULL,27666,NULL,NULL,NULL,NULL,NULL,20723,22861,28457,28127,30531,1830,0.6612,0.0612,0.0929,0.0251,0.8803,NULL,NULL,NULL,580,580,570,0.635720908,NULL,0
Webb Institute,Glen Cove,NY,www.webb.edu,www.webb.edu/calc.html,NULL,16128,NULL,NULL,NULL,NULL,NULL,13720,17853,15770,NULL,NULL,82,0.8537,0,0,0.0854,0.9091,NULL,NULL,NULL,695,740,675,0.851031915,NULL,0
Wells College,Aurora,NY,www.wells.edu,wells.edu/admissions/tuition-aid.aspx,NULL,19739,NULL,NULL,NULL,NULL,NULL,16863,16756,20985,23636,25831,526,0.635,0.1103,0.0779,0.019,0.7259,NULL,NULL,NULL,540,530,510,0.568942229,NULL,0
The College of Westchester,White Plains,NY,www.cw.edu,www.cw.edu/page.php?subj=admissions&page=npcalc,NULL,21018,NULL,NULL,NULL,NULL,NULL,19996,20034,24163,27672,27221,1083,0.1477,0.3712,0.4146,0.0148,0.5882,NULL,NULL,NULL,NULL,NULL,NULL,0.377360849,NULL,0
SUNY Westchester Community College,Valhalla,NY,www.sunywcc.edu,www.suny.edu/howmuch/netpricecalculator.xhtml,5797,NULL,4414,5734,9019,11028,11749,NULL,NULL,NULL,NULL,NULL,12234,0.3335,0.2312,0.3158,0.0378,NULL,0.6365,NULL,0.5186,NULL,NULL,NULL,NULL,0.149958564,0
Westchester School of Beauty Culture,Mount Vernon,NY,westchesterschoolofbeauty.com,westchesterschoolofbeauty.com,NULL,11282,NULL,NULL,NULL,NULL,NULL,10363,10651,14400,12685,14625,116,0.2672,0.4052,0.2845,0.0086,NULL,0.7692,NULL,1,NULL,NULL,NULL,NULL,0.689644828,0
Wood Tobe-Coburn School,New York,NY,woodtobecoburn.edu,woodtobecoburn.edu,NULL,12941,NULL,NULL,NULL,NULL,NULL,11787,13390,17589,19971,21209,476,0.0546,0.3277,0.521,0.0336,NULL,0.7989,NULL,NULL,NULL,NULL,NULL,NULL,0.761226735,0
Word of Life Bible Institute,Pottersville,NY,www.wordoflife.edu,www.wordoflife.edu/finances#netpricecalculator,NULL,8242,NULL,NULL,NULL,NULL,NULL,6704,6093,9389,11515,12426,562,0.7064,0.0249,0.0516,0.0107,NULL,0.3741,NULL,NULL,NULL,NULL,NULL,NULL,0.788463234,0
Yeshiva Karlin Stolin,Brooklyn,NY,NULL,yks.nprss.us,NULL,4140,NULL,NULL,NULL,NULL,NULL,4072,4429,NULL,NULL,NULL,119,1,0,0,0,0.6667,NULL,NULL,NULL,NULL,NULL,NULL,0.517244828,NULL,0
Yeshivat Mikdash Melech,Brooklyn,NY,www.mikdashmelech.net/,sites.google.com/site/yeshivatmikdashmelech/,NULL,1172,NULL,NULL,NULL,NULL,NULL,146,3126,1012,NULL,NULL,152,1,0,0,0,0.6282,NULL,NULL,NULL,NULL,NULL,NULL,0.064529032,NULL,0
Yeshiva Derech Chaim,Brooklyn,NY,NULL,sites.google.com/site/yeshivaderechchaim/,NULL,7441,NULL,NULL,NULL,NULL,NULL,7064,8660,7127,7460,NULL,104,0.9231,0,0,0,0.7619,NULL,NULL,NULL,NULL,NULL,NULL,0.314242857,NULL,0
Yeshiva of Nitra Rabbinical College,Mount Kisco,NY,yeshivaofnitra.org,yeshivaofnitra.org,NULL,5245,NULL,NULL,NULL,NULL,NULL,5142,5156,4127,8416,NULL,220,1,0,0,0,0.7831,NULL,NULL,NULL,NULL,NULL,NULL,0.223228571,NULL,0
Yeshiva Shaar Hatorah,Kew Gardens,NY,shaarhatorah.edu,shaarhatorah.edu,NULL,5223,NULL,NULL,NULL,NULL,NULL,NULL,4518,6632,NULL,NULL,75,1,0,0,0,0.8966,NULL,NULL,NULL,NULL,NULL,NULL,0.824568421,NULL,0
Yeshiva University,New York,NY,www.yu.edu,yu.edu/npc/,NULL,23352,NULL,NULL,NULL,NULL,NULL,22878,19615,21672,22507,26161,2887,0.9193,0.0007,0.0042,0.0007,0.929,NULL,0.7,NULL,615,620,605,0.846211918,NULL,0
Yeshivath Viznitz,Monsey,NY,NULL,sites.google.com/site/yeshivathviznitz/,NULL,5237,NULL,NULL,NULL,NULL,NULL,5232,5023,5498,5473,NULL,470,0.9766,0,0,0,0.9778,NULL,NULL,NULL,NULL,NULL,NULL,0.761016981,NULL,0
Yeshivath Zichron Moshe,South Fallsburgh,NY,NULL,sites.google.com/site/yeshivathzichronmoshe/,NULL,8617,NULL,NULL,NULL,NULL,NULL,8742,8198,9000,NULL,NULL,164,0.9573,0,0,0,0.8824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
College of the Albemarle,Elizabeth City,NC,www.albemarle.edu,www.albemarle.edu,6355,NULL,6121,6689,7246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2147,0.6828,0.1966,0.0359,0.007,NULL,0.6136,NULL,0.3598,NULL,NULL,NULL,NULL,0.258850954,0
The Art Institute of Charlotte,Charlotte,NC,www.artinstitutes.edu/charlotte,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,NULL,27931,NULL,NULL,NULL,NULL,NULL,27234,27581,31263,32230,32230,1427,0.2467,0.4968,0.0904,0.0126,0.375,NULL,0.3333,NULL,NULL,NULL,NULL,0.366593516,NULL,0
South Piedmont Community College,Polkton,NC,www.spcc.edu,www.spcc.edu/future-students/financial-aid/956-net-price-calculator-tool.html,7753,NULL,7466,7922,8606,8606,NULL,NULL,NULL,NULL,NULL,NULL,1921,0.6117,0.2072,0.0859,0.013,NULL,0.5404,NULL,0.3886,NULL,NULL,NULL,NULL,0.22334,0
Appalachian State University,Boone,NC,www.appstate.edu/,appstate.edu/npc/,12725,NULL,6845,8379,12358,17096,17536,NULL,NULL,NULL,NULL,NULL,15840,0.8612,0.0306,0.0419,0.0136,0.8718,NULL,0.5,NULL,570,580,545,0.673900129,NULL,0
Asheville-Buncombe Technical Community College,Asheville,NC,www.abtech.edu,www1.abtech.edu/npcalc/npcalc.htm,9930,NULL,9353,9906,11250,13840,14840,NULL,NULL,NULL,NULL,NULL,6327,0.795,0.0823,0.0488,0.0066,NULL,0.5849,NULL,0.4828,NULL,NULL,NULL,NULL,0.314640078,0
Barton College,Wilson,NC,WWW.BARTON.EDU,www.barton.edu/financial-aid/tuition-and-fees/,NULL,21148,NULL,NULL,NULL,NULL,NULL,19366,19626,20352,22219,26241,1043,0.5877,0.2464,0.0403,0.0077,0.6866,NULL,NULL,NULL,455,475,435,0.481689908,NULL,0
Beaufort County Community College,Washington,NC,www.beaufortccc.edu,www.beaufortccc.edu/Finance/npcalc.htm,9393,NULL,9274,9508,9945,11608,NULL,NULL,NULL,NULL,NULL,NULL,1587,0.574,0.3781,0.0214,0.0013,NULL,0.4522,NULL,0.4483,NULL,NULL,NULL,NULL,0.264359686,0
Belmont Abbey College,Belmont,NC,www.belmontabbeycollege.edu,npc.collegeboard.org/student/app/belmontabbey,NULL,21950,NULL,NULL,NULL,NULL,NULL,21557,21702,20244,23341,22667,1634,0.3703,0.2723,0.0184,0.0073,0.65,NULL,0.6667,NULL,484,485,NULL,0.406960123,NULL,0
Bennett College,Greensboro,NC,www.bennett.edu,www.bennett.edu/netpricecalculator/npcalc.htm,NULL,20031,NULL,NULL,NULL,NULL,NULL,18523,20214,22128,23851,26398,612,0.0016,0.8971,0.0261,0.0016,0.6093,NULL,NULL,NULL,NULL,NULL,NULL,0.407751456,NULL,0
Bladen Community College,Dublin,NC,www.bladencc.edu,www.bladencc.edu,9608,NULL,9602,9646,9519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1016,0.3927,0.377,0.0207,0.002,NULL,0.4718,NULL,0.2254,NULL,NULL,NULL,NULL,0.18982339,0
Blue Ridge Community College,Flat Rock,NC,www.blueridge.edu,www.blueridge.edu/shared_documents/financial_aid/netpricecalculator/npcalc.htm,7908,NULL,7582,8744,7211,10577,11377,NULL,NULL,NULL,NULL,NULL,1924,0.8093,0.0546,0.0728,0.0109,NULL,0.6667,NULL,0.478,NULL,NULL,NULL,NULL,0.195572871,0
Brevard College,Brevard,NC,www.brevard.edu,bcaidestimate.com/,NULL,19166,NULL,NULL,NULL,NULL,NULL,16688,16607,19565,20968,23236,700,0.7529,0.0986,0.0029,0.0057,0.5662,NULL,1,NULL,470,480,NULL,0.370319395,NULL,0
Brookstone College-Charlotte,Charlotte,NC,www.brookstone.edu,www.brookstone.edu/npc,NULL,23944,NULL,NULL,NULL,NULL,NULL,23957,22763,26627,26627,NULL,128,0.1563,0.6797,0.0859,0.0313,NULL,0.7059,NULL,NULL,NULL,NULL,NULL,NULL,0.317073171,0
Brunswick Community College,Bolivia,NC,www.brunswickcc.edu,www.brunswickcc.edu/net-price-calculator/,7300,NULL,7157,7392,8236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1406,0.7418,0.1501,0.0398,0.0036,NULL,0.6316,NULL,0.3438,NULL,NULL,NULL,NULL,0.25853125,0
Cabarrus College of Health Sciences,Concord,NC,www.cabarruscollege.edu/index.cfm,www.cabarruscollege.edu/financial/net_price_calculator.cfm,NULL,12996,NULL,NULL,NULL,NULL,NULL,10539,10988,12653,14955,18388,440,0.8591,0.075,0.0364,0.0114,NULL,NULL,NULL,NULL,488,483,NULL,0.710134783,NULL,0
Caldwell Community College and Technical Institute,Hudson,NC,www.cccti.edu,www.cccti.edu/NetPrice/npcalc.htm,17983,NULL,17211,18309,19536,20877,22646,NULL,NULL,NULL,NULL,NULL,3050,0.8505,0.0626,0.0334,0.0184,NULL,0.5105,NULL,0.3801,NULL,NULL,NULL,NULL,0.244619701,0
Campbell University,Buies Creek,NC,www.campbell.edu,www.camelcalculator.com,NULL,22703,NULL,NULL,NULL,NULL,NULL,20803,21172,22331,26967,27861,4463,0.5451,0.1685,0.0614,0.022,0.799,NULL,0.3333,NULL,518,515,520,0.500605012,NULL,0
Cape Fear Community College,Wilmington,NC,www.cfcc.edu,cfcc.edu/finaid/netpricecalculator/,9972,NULL,9692,10397,10655,10246,10340,NULL,NULL,NULL,NULL,NULL,8798,0.7296,0.1501,0.0468,0.0091,NULL,0.5832,NULL,0.4145,NULL,NULL,NULL,NULL,0.233519241,0
Carolina School of Broadcasting,Charlotte,NC,www.csbradiotv.edu,www.csbradiotv.edu/admissions/financial-aid,NULL,21192,NULL,NULL,NULL,NULL,NULL,20834,22627,NULL,NULL,NULL,57,0.5789,0.4035,0.0175,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7708375,0
Carteret Community College,Morehead City,NC,www.carteret.edu,www.carteret.edu/npcalc/npcalc.htm,8852,NULL,8064,8181,10926,9813,10074,NULL,NULL,NULL,NULL,NULL,1409,0.8077,0.1008,0.0405,0.0092,NULL,0.5423,NULL,0.4388,NULL,NULL,NULL,NULL,0.212489011,0
Catawba College,Salisbury,NC,www.catawba.edu,www.catawba.edu/administrative/financialaid/calculator.htm,NULL,27115,NULL,NULL,NULL,NULL,NULL,18575,18896,28163,37663,37818,1273,0.696,0.2113,0.0291,0.0118,0.7,NULL,NULL,NULL,485,500,NULL,0.515678824,NULL,0
Catawba Valley Community College,Hickory,NC,www.cvcc.edu,www.cvcc.edu/Student_Services/Financial_Aid/NetPrice.cfm,11076,NULL,10310,11141,13174,10902,13727,NULL,NULL,NULL,NULL,NULL,3781,0.7435,0.0894,0.0701,0.064,NULL,0.6976,NULL,0.4493,NULL,NULL,NULL,NULL,0.217689974,0
South College-Asheville,Asheville,NC,www.southcollegenc.edu,southcollegenc.studentaidcalculator.com/survey.aspx,NULL,31827,NULL,NULL,NULL,NULL,NULL,31883,31427,32077,NULL,NULL,256,0.8086,0.1094,0.0469,0.0156,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Central Carolina Community College,Sanford,NC,www.cccc.edu,www.cccc.edu/financialaid/cost/,9152,NULL,8946,9545,9847,9649,NULL,NULL,NULL,NULL,NULL,NULL,3985,0.5867,0.2529,0.0918,0.0048,NULL,0.5635,NULL,0.3333,NULL,NULL,NULL,NULL,0.41963378,0
Central Piedmont Community College,Charlotte,NC,www.cpcc.edu,www.cpcc.edu/services/paying-for-college/cost,11296,NULL,11181,11198,12374,15145,15275,NULL,NULL,NULL,NULL,NULL,18774,0.4173,0.3471,0.0926,0.0247,NULL,0.5575,NULL,0.5329,NULL,NULL,NULL,NULL,0.160810756,0
Chowan University,Murfreesboro,NC,www.chowan.edu/,www.chowan.edu/admissions/estimate/npcalc.htm,NULL,17979,NULL,NULL,NULL,NULL,NULL,17365,18266,18726,23202,26610,1361,0.2116,0.6958,0.0257,0.0007,0.4825,NULL,NULL,NULL,395,390,380,0.243029013,NULL,0
Cleveland Community College,Shelby,NC,www.clevelandcc.edu,clevelandcc.edu/index.php?page=consumer_information,393,NULL,-58,741,2446,3611,NULL,NULL,NULL,NULL,NULL,NULL,3123,0.7045,0.2229,0.0282,0.0048,NULL,0.4906,NULL,0.3835,NULL,NULL,NULL,NULL,0.383344762,0
Coastal Carolina Community College,Jacksonville,NC,www.coastalcarolina.edu/,www.coastalcarolina.edu/admissions/net-price-calculator/,8888,NULL,8732,8759,9630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4185,0.6562,0.1795,0.1128,0.0232,NULL,0.5866,NULL,0.2743,NULL,NULL,NULL,NULL,0.3382,0
Craven Community College,New Bern,NC,www.cravencc.edu,www.cravencc.edu/financialaid/netpricecalculator/index.cfm,5126,NULL,4543,5716,6932,5862,NULL,NULL,NULL,NULL,NULL,NULL,3205,0.5994,0.2125,0.0711,0.0066,NULL,0.6092,NULL,0.4675,NULL,NULL,NULL,NULL,0.138881903,0
Davidson County Community College,Thomasville,NC,www.davidsonccc.edu,www.davidsonccc.edu/financial-aid/price-calculator,7537,NULL,6873,7582,8768,11665,12366,NULL,NULL,NULL,NULL,NULL,3570,0.6952,0.1978,0.0496,0.0174,NULL,0.6288,NULL,0.4724,NULL,NULL,NULL,NULL,0.331691677,0
Davidson College,Davidson,NC,www.davidson.edu/,www3.davidson.edu/cms/x44004.xml,NULL,19143,NULL,NULL,NULL,NULL,NULL,9479,8341,10963,19302,36869,1782,0.6874,0.0735,0.0623,0.0477,0.9571,NULL,NULL,NULL,680,655,660,0.924350811,NULL,0
Duke University,Durham,NC,WWW.DUKE.EDU,npc.collegeboard.org/student/app/duke,NULL,28058,NULL,NULL,NULL,NULL,NULL,6871,5507,14207,25480,45034,6501,0.4861,0.1001,0.0611,0.2124,0.972,NULL,NULL,NULL,715,740,730,0.943792904,NULL,0
Durham Technical Community College,Durham,NC,www.durhamtech.edu,www.durhamtech.edu/html/prospective/financialaid.htm,5179,NULL,5265,4499,5140,6974,8210,NULL,NULL,NULL,NULL,NULL,5116,0.3061,0.4787,0.0964,0.041,NULL,0.5038,NULL,0.4427,NULL,NULL,NULL,NULL,0.16464864,0
East Carolina University,Greenville,NC,www.ecu.edu,www.collegeportraits.org/NC/ECU/estimator/agree,14059,NULL,8583,10868,14428,18762,19601,NULL,NULL,NULL,NULL,NULL,20625,0.7097,0.1562,0.051,0.026,0.8088,NULL,0.4737,NULL,515,535,495,0.572774596,NULL,0
Edgecombe Community College,Tarboro,NC,www.edgecombe.edu,www.edgecombe.edu/financial-aid,7354,NULL,7264,7895,8326,8973,NULL,NULL,NULL,NULL,NULL,NULL,2524,0.3003,0.6589,0.017,0.0016,NULL,0.4216,NULL,0.3524,NULL,NULL,NULL,NULL,0.278911765,0
